mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	tempo	qpm	slur
51	51	611/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	934				
52	52	153	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	935				72
52	52	615/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	936				
52	52	154	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	937				
52	52	153	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	938				
52	52	613/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	939				
52	52	307/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	940				
52	52	615/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	941				
52	52	154	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	942				
52	52	617/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	943				
52	52	309/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	944				
52	52	619/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	945				
52	52	155	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	946				
52	52	621/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	947				
52	52	311/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	948				
52	52	623/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	949				
53	53	156	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	950				73
53	53	627/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	951				
53	53	157	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	952	articStaccatoBelow			
53	53	315/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	953	articStaccatoBelow			
53	53	158	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	954	articStaccatoAbove			
53	53	317/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	955	articStaccatoAbove			
53	53	156	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	956				
53	53	625/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	957				
53	53	313/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	958				
53	53	627/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	959				
53	53	157	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	960				
53	53	629/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	961				
53	53	315/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	962				
53	53	631/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	963				
53	53	158	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	964				
53	53	633/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	965				
53	53	317/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	966				
53	53	635/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	967				
54	54	159	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	968				74
54	54	639/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	969				
54	54	160	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	970				
54	54	159	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	971				
54	54	637/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	972				
54	54	319/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	973				
54	54	639/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	974				
54	54	160	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	975				
54	54	641/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	976				
54	54	321/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	977				
54	54	643/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	978				
54	54	161	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	979				
54	54	645/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	980				
54	54	323/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	981				
54	54	647/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	982				
55	55	162	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	983				75
55	55	649/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	984				75
55	55	325/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	985				75
55	55	651/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	986				75
55	55	163	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	987				75
55	55	653/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	988				75
55	55	327/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	989				75
55	55	655/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	990				75
55	55	164	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	991				75
55	55	657/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	992				75
55	55	329/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	993				75
55	55	659/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	994				
55	55	162	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	995				
55	55	163	2.0	1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	996				
55	55	162	2.0	0	0	Chord	3/4	2	2	1/2			1/2	1	997				
55	55	164	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	998				
56	56	165	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	999				76
56	56	663/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	1000				76
56	56	1327/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	1001				
56	56	166	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1002				77
56	56	333/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1003				77
56	56	167	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1004				77
56	56	335/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1005				
56	56	165	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1006				78
56	56	166	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1007				
56	56	165	2.0	0	0	Chord	3/4	2	2	1/2			1/2	1	1008				
57	57	168	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1009				
57	57	169	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	1010				79
57	57	677/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	1011				79
57	57	339/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1012				79
57	57	679/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1013				79
57	57	170	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1014				79
57	57	681/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1015				79
57	57	341/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1016				79
57	57	683/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1017				
57	57	168	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1018				
57	57	673/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1019				
57	57	337/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1020				
57	57	675/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1021				
57	57	169	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1022				
57	57	677/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1023				
57	57	339/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1024				
57	57	679/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1025				
57	57	170	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1026				
57	57	681/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1027				
57	57	341/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1028				
57	57	683/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1029				
58	58	171	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	1030				80
58	58	687/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1031				
58	58	172	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	1032	articStaccatoBelow			
58	58	689/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	1033	articStaccatoBelow			
58	58	345/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1034	articStaccatoBelow			
58	58	691/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1035	articStaccatoBelow			
58	58	173	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1036	articStaccatoAbove			
58	58	693/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1037	articStaccatoAbove			
58	58	347/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1038	articStaccatoAbove			
58	58	695/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1039	articStaccatoAbove			
58	58	171	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1040				
58	58	685/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1041				
58	58	343/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1042				
58	58	687/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1043				
58	58	172	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1044				
58	58	689/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1045				
58	58	345/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1046				
58	58	691/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1047				
58	58	173	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1048				
58	58	693/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1049				
58	58	347/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1050				
58	58	695/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1051				
59	59	174	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1052				81
59	59	697/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1053				81
59	59	349/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1054				81
59	59	699/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1055				81
59	59	175	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	1056				81
59	59	701/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	1057				81
59	59	351/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1058				81
59	59	703/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1059				81
59	59	176	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1060				81
59	59	705/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1061				81
59	59	353/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1062				81
59	59	707/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1063				
59	59	174	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1064				
59	59	697/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1065				
59	59	349/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1066				
59	59	699/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1067				
59	59	175	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1068				
59	59	701/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1069				
59	59	351/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1070				
59	59	703/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1071				
59	59	176	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1072				
59	59	705/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1073				
59	59	353/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1074				
59	59	707/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1075				
60	60	177	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1076				82
60	60	709/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1077				82
60	60	355/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1078				82
60	60	711/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1079				
60	60	178	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1080				
60	60	177	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1081				
60	60	709/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1082				
60	60	355/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1083				
60	60	711/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1084				
60	60	178	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1085				
60	60	713/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1086				
60	60	357/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1087				
60	60	715/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1088				
60	60	179	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1089				
60	60	717/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1090				
60	60	359/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1091				
60	60	719/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1092				
61	61	180	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1093				83
61	61	721/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1094				83
61	61	361/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1095				83
61	61	723/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1096				
61	61	181	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	1097	articStaccatissimoBelow			
61	61	725/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	1098				84
61	61	363/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1099				84
61	61	727/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1100				84
61	61	182	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1101				84
61	61	729/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1102				84
61	61	365/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1103				84
61	61	731/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1104				
61	61	180	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1105				
61	61	721/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1106				
61	61	361/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1107				
61	61	723/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1108				
61	61	181	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1109				
61	61	725/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1110				
61	61	363/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1111				
61	61	727/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1112				
61	61	182	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1113				
61	61	729/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1114				
61	61	365/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1115				
61	61	731/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1116				
62	62	183	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1117				85
62	62	733/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1118				85
62	62	367/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1119				85
62	62	735/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1120				
62	62	184	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1121				
62	62	741/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1122				86
62	62	371/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1123				86
62	62	743/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1124				
62	62	183	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1125				
62	62	733/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1126				
62	62	367/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1127				
62	62	735/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1128				
62	62	184	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1129				
62	62	737/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1130				
62	62	369/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1131				
62	62	739/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1132				
62	62	185	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1133				
62	62	741/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1134				
62	62	371/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1135				
62	62	743/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1136				
63	63	186	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1137				87
63	63	745/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1138				87
63	63	373/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1139				87
63	63	747/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1140				
63	63	187	0.75	1/4	1/4	Chord	3/4	1	1	3/16			1/8	3/2	1141				
63	63	751/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1142				
63	63	188	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1143				88
63	63	753/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1144				88
63	63	377/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1145				88
63	63	755/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1146				
63	63	188	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	1147				
63	63	186	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1148				
63	63	745/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1149				
63	63	373/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1150				
63	63	747/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1151				
63	63	187	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1152				
63	63	749/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1153				
63	63	375/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1154				
63	63	751/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1155				
63	63	188	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1156				
63	63	753/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1157				
63	63	377/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1158				
63	63	755/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1159				
64	64	189	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1160				89
64	64	757/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1161				89
64	64	379/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1162				89
64	64	759/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1163				89
64	64	190	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	1164				89
64	64	761/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	1165				89
64	64	381/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1166				89
64	64	763/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1167				89
64	64	191	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1168				89
64	64	765/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1169				89
64	64	383/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1170				89
64	64	767/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1171				
64	64	189	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1172				
65	65	192	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	1173				90
65	65	387/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1174				90
65	65	775/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1175				90
65	65	194	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1176				90
65	65	777/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1177				90
65	65	389/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1178				90
65	65	779/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1179				
65	65	192	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1180				
65	65	769/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1181				
65	65	385/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1182				
65	65	771/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1183				
65	65	193	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1184				
65	65	773/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1185				
65	65	387/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1186				
65	65	775/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1187				
65	65	194	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1188				
65	65	777/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1189				
65	65	389/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1190				
65	65	779/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1191				
66	66	195	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1192				91
66	66	196	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1193				
66	66	789/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1194				92
66	66	395/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1195				92
66	66	791/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1196				
66	66	195	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1197				
66	66	781/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1198				
66	66	391/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1199				
66	66	783/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1200				
66	66	196	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1201				
66	66	785/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1202				
66	66	393/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1203				
66	66	787/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1204				
66	66	197	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1205				
66	66	789/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1206				
66	66	395/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1207				
66	66	791/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1208				
67	67	198	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1209				93
67	67	793/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1210				93
67	67	397/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1211				93
67	67	795/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1212				
67	67	199	0.75	1/4	1/4	Chord	3/4	1	1	3/16			1/8	3/2	1213				
67	67	799/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1214				
67	67	200	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1215				94
67	67	801/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1216				94
67	67	401/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1217				94
67	67	803/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1218				
67	67	200	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	1219				
67	67	198	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1220				
67	67	793/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1221				
67	67	397/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1222				
67	67	795/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1223				
67	67	199	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1224				
67	67	797/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1225				
67	67	399/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1226				
67	67	799/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1227				
67	67	200	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1228				
67	67	801/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1229				
67	67	401/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1230				
67	67	803/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1231				
68	68	201	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1232				95
68	68	805/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1233				95
68	68	403/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1234				95
68	68	807/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1235				95
68	68	202	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	1236				95
68	68	809/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	1237				95
68	68	405/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1238				95
