mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	tempo	qpm	slur
40	40	627/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	628				
40	40	157	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	629				
40	40	629/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	630				
40	40	315/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	631				
40	40	631/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	632				
40	40	158	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	633				
40	40	156	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	634				
40	40	633/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	635				
40	40	317/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	636				
40	40	635/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	637				
40	40	159	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	638				
40	40	637/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	639				
40	40	319/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	640				
40	40	639/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	641				
41	41	641/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	642				
41	41	321/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	643				
41	41	643/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	644				
41	41	161	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	645				
41	41	645/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	646				
41	41	323/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	647				
41	41	647/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	648				
41	41	162	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	649				
41	41	649/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	650				
41	41	325/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	651				
41	41	651/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	652				
41	41	163	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	653				
41	41	653/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	654				
41	41	327/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	655				
41	41	655/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	656				
41	41	160	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	657				
41	41	162	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	658				
42	42	164	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	659				
42	42	166	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	660				
42	42	167	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	661				
42	42	164	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	662				
42	42	329/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	663				
42	42	165	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	664				
42	42	331/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	665				
42	42	166	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	666				
42	42	333/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	667				
42	42	167	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	668				
42	42	335/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	669				
43	43	168	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	670				12
43	43	339/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	671				12
43	43	679/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	672				
43	43	170	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	673				
43	43	168	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	674				
43	43	337/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	675				
43	43	169	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	676				
43	43	339/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	677				
43	43	170	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	678				
43	43	341/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	679				
43	43	171	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	680				
43	43	343/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	681				
44	44	172	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	682				
44	44	174	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	683				
44	44	175	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	684				
44	44	172	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	685				
44	44	345/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	686				
44	44	173	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	687				
44	44	347/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	688				
44	44	174	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	689				
44	44	349/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	690				
44	44	175	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	691				
44	44	351/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	692				
45	45	176	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	693				
45	45	177	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	694	ornamentTrill			13
45	45	355/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	695				13
45	45	711/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	696				
45	45	178	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	697				
45	45	176	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	698				
45	45	353/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	699				
45	45	177	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	700				
45	45	355/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	701				
45	45	178	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	702				
45	45	357/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	703				
45	45	179	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	704				
45	45	359/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	705				
46	46	180	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	706				
46	46	361/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	707				
46	46	723/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	708				
46	46	181	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	709				
46	46	725/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	710				
46	46	363/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	711				
46	46	727/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	712				
46	46	182	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	713				
46	46	729/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	714				
46	46	365/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	715				
46	46	731/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	716				
46	46	183	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	717				
46	46	733/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	718				
46	46	367/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	719				
46	46	735/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	720				
46	46	180	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	721				
46	46	183	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	722				
47	47	184	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	723				
47	47	369/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	724				
47	47	739/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	725				
47	47	185	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	726				
47	47	741/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	727				
47	47	371/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	728				
47	47	743/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	729				
47	47	186	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	730				
47	47	745/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	731				
47	47	373/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	732				
47	47	747/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	733				
47	47	187	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	734				
47	47	749/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	735				
47	47	375/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	736				
47	47	751/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	737				
47	47	184	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	738				
47	47	187	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	739				
48	48	188	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	740				
48	48	377/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	741				
48	48	755/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	742				
48	48	189	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	743				
48	48	757/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	744				
48	48	379/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	745				
48	48	759/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	746				
48	48	190	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	747				
48	48	761/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	748				
48	48	381/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	749				
48	48	763/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	750				
48	48	191	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	751				
48	48	765/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	752				
48	48	383/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	753				
48	48	767/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	754				
48	48	188	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	755				
48	48	191	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	756				
49	49	192	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	757				
49	49	385/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	758				
49	49	771/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	759				
49	49	193	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	760				
49	49	773/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	761				
49	49	387/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	762				
49	49	775/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	763				
49	49	194	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	764				
49	49	777/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	765				
49	49	389/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	766				
49	49	779/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	767				
49	49	195	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	768				
49	49	781/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	769				
49	49	391/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	770				
49	49	783/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	771				
49	49	192	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	772				
50	50	196	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	773				
50	50	199	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	774				
50	50	196	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	775				
50	50	393/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	776				
50	50	787/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	777				
50	50	197	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	778				
50	50	789/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	779				
50	50	395/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	780				
50	50	791/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	781				
50	50	198	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	782				
50	50	793/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	783				
50	50	397/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	784				
50	50	795/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	785				
50	50	199	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	786				
50	50	797/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	787				
50	50	399/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	788				
50	50	799/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	789				
51	51	200	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	790				
51	51	203	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	791				
51	51	200	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	792				
51	51	401/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	793				
51	51	803/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	794				
51	51	201	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	795				
51	51	805/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	796				
51	51	403/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	797				
51	51	807/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	798				
51	51	202	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	799				
51	51	809/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	800				
51	51	405/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	801				
51	51	811/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	802				
51	51	203	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	803				
51	51	813/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	804				
51	51	407/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	805				
51	51	815/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	806				
52	52	204	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	807				
52	52	207	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	808				
52	52	204	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	809				
52	52	409/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	810				
52	52	819/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	811				
52	52	205	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	812				
52	52	821/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	813				
52	52	411/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	814				
52	52	823/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	815				
52	52	206	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	816				
52	52	825/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	817				
52	52	413/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	818				
52	52	827/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	819				
52	52	207	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	820				
52	52	829/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	821				
52	52	415/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	822				
52	52	831/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	823				
53	53	208	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	824				
53	53	211	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	825				
53	53	208	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	826				
53	53	417/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	827				
53	53	835/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	828				
53	53	209	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	829				
53	53	837/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	830				
53	53	419/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	831				
53	53	839/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	832				
53	53	210	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	833				
53	53	841/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	834				
53	53	421/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	835				
53	53	843/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	836				
53	53	211	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	837				
53	53	845/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	838				
53	53	423/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	839				
53	53	847/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	840				
54	54	212	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	841				
54	54	849/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	842				
54	54	425/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	843				
54	54	851/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	844				
54	54	213	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	845				
54	54	853/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	846				
54	54	427/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	847				
54	54	855/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	848				
54	54	214	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	849				
54	54	857/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	850				
54	54	429/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	851				
54	54	859/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	852				
54	54	215	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	853				
54	54	861/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	854				
54	54	431/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	855				
54	54	863/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	856				
54	54	212	4.0	0	0	Chord	4/4	2	1	1			1	1	857				
55	55	216	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	858				
55	55	865/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	859				
55	55	433/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	860				
55	55	867/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	861				
55	55	217	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	862				
55	55	869/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	863				
55	55	435/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	864				
55	55	871/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	865				
55	55	218	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	866				
55	55	873/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	867				
55	55	437/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	868				
55	55	875/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	869				
55	55	219	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	870				
55	55	877/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	871				
55	55	439/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	872				
55	55	879/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	873				
55	55	216	1.5	0	0	Chord	4/4	2	1	3/8			1/4	3/2	874				
55	55	435/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	875				
55	55	218	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	876				
55	55	439/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	877				
56	56	220	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	878				
56	56	441/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	879				
56	56	221	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	880				
56	56	443/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	881				
56	56	222	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	882				
56	56	445/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	883				
56	56	223	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	884				
56	56	447/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	885				
56	56	220	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	886				
56	56	881/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	887				
56	56	441/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	888				
56	56	883/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	889				
56	56	221	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	890				
56	56	885/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	891				
56	56	443/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	892				
56	56	887/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	893				
56	56	222	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	894				
56	56	889/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	895				
56	56	445/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	896				
56	56	891/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	897				
56	56	223	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	898				
56	56	893/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	899				
56	56	447/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	900				
56	56	895/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	901				
57	57	224	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	902				
57	57	225	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	903				
57	57	226	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	904				
57	57	224	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	905				
57	57	225	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	906				
57	57	226	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	907				
58	58	228	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	908				
58	58	913/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	909				
58	58	457/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	910				
58	58	915/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	911				
58	58	229	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	912				
58	58	917/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	913				
58	58	459/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	914				
58	58	919/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	915				
58	58	230	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	916				
58	58	921/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	917				
58	58	461/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	918				
58	58	923/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	919				
58	58	231	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	920				
58	58	925/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	921				
58	58	463/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	922				
58	58	927/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	923				
59	59	232	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	924				14
59	59	465/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	925				
59	59	233	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	926				15
59	59	469/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	927				15
59	59	939/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	928				15
59	59	235	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	929				
59	59	471/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	930	articStaccatissimoAbove			
59	59	232	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	931				
59	59	929/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	932				
59	59	465/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	933				
59	59	931/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	934				
59	59	233	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	935				
59	59	933/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	936				
59	59	467/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	937				
59	59	935/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	938				
59	59	234	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	939				
59	59	937/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	940				
59	59	469/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	941				
59	59	939/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	942				
59	59	235	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	943				
59	59	941/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	944				
